"Freq"	"S22 magnitude"			"S22 phase"		
28.153125	5.317E-04	1.082E-03	5.556E-04	51.563	-36.767	31.827
28.162500	2.091E-04	3.202E-04	1.254E-03	-74.026	-139.621	53.11
28.171875	3.308E-04	2.650E-04	9.025E-04	-32.035	-1.493	-14.376
28.181250	3.907E-04	3.413E-04	1.686E-03	121.869	-0.67	11.169
28.190625	3.744E-04	1.198E-03	1.273E-03	-27.564	-146.339	20.065
28.200000	3.097E-04	5.669E-04	2.497E-03	68.031	85.619	33.668
28.209375	7.928E-04	9.926E-04	2.307E-03	-151.834	-1.628	61.69
28.218750	4.037E-04	2.392E-04	1.134E-03	48.707	-176.358	41.083
28.228125	4.841E-04	4.733E-04	1.689E-03	30.174	152.031	14.384
28.237500	2.546E-04	5.034E-04	1.723E-03	-98.888	-140.006	64.275
28.246875	6.660E-04	1.212E-03	1.137E-03	-76.164	-138.182	18.362
28.256250	6.176E-04	2.141E-04	1.108E-03	168.325	107.795	44.272
28.265625	9.034E-04	8.507E-04	1.208E-03	-53.766	-127.823	6.186
28.275000	2.200E-04	3.804E-04	4.966E-04	-56.688	149.043	-32.791
28.284375	9.045E-04	6.705E-04	1.397E-03	-148.119	88.816	4.545
28.293750	1.188E-04	1.857E-04	1.454E-03	-100.395	-75.072	20.49
28.303125	2.800E-04	7.083E-04	1.068E-03	13.487	49.719	47.103
28.312500	1.369E-04	1.540E-03	2.008E-03	-175.472	15.027	11.317
28.321875	5.505E-04	4.424E-04	9.930E-04	-53.813	-8.722	70.938
28.331250	2.980E-04	3.060E-04	1.422E-03	176.016	-141.828	71.07
28.340625	9.657E-04	2.194E-04	5.530E-04	-82.715	-45.338	96.763
28.350000	2.678E-04	2.362E-04	8.735E-04	-40.301	0.542	-36.011
28.359375	4.685E-04	4.904E-04	1.296E-03	73.380	-113.945	-60.386
28.368750	5.036E-04	1.299E-03	5.524E-04	154.425	-53.37	90.424
28.378125	1.084E-03	5.252E-04	1.051E-03	135.921	-156.972	-28.742
28.387500	6.674E-04	5.453E-04	1.133E-03	19.214	-66.231	-9.66
28.396875	1.861E-04	4.484E-04	1.193E-03	-48.966	-33.709	24.167
28.406250	6.395E-04	8.611E-05	1.299E-03	-64.545	165.324	-23.288
28.415625	3.151E-04	9.145E-04	9.209E-04	107.622	-66.573	-32.594
28.425000	4.022E-04	2.679E-04	6.384E-04	107.927	-84.848	-11.412
28.434375	8.136E-04	2.281E-04	1.306E-03	11.615	-122.586	0.868
28.443750	5.184E-04	1.080E-04	1.389E-03	-169.482	-22.625	34.214
28.453125	8.957E-04	1.334E-04	5.540E-04	39.045	-131.826	20.805
28.462500	3.292E-04	1.058E-03	4.718E-04	163.845	-36.482	84.985
28.471875	7.020E-04	6.069E-04	2.496E-03	167.440	157.847	38.178
28.481250	3.599E-04	3.867E-04	6.412E-04	-143.845	26.28	5.912
28.490625	1.725E-04	6.468E-04	1.270E-03	105.118	86.185	-90.262
28.500000	6.058E-04	4.004E-04	1.027E-03	5.589	-94.099	-107.326
28.509375	9.117E-04	3.054E-04	1.486E-03	-137.568	-33.448	-127.258
28.518750	7.073E-04	4.851E-04	2.364E-03	-92.095	11.351	-38.747
28.528125	6.329E-04	4.993E-04	9.603E-04	-11.595	-44.451	12.244
28.537500	1.558E-03	7.279E-04	4.702E-04	-8.065	-178.051	41.063
28.546875	4.861E-04	7.286E-04	1.441E-03	42.794	91.588	-6.175
28.556250	3.131E-04	1.068E-03	1.034E-03	-29.683	109.872	25.339
28.565625	4.458E-04	3.317E-04	7.126E-04	50.122	80.508	29.136
28.575000	1.752E-04	8.368E-04	5.824E-04	75.747	-85.821	-70.354
28.584375	2.930E-04	5.023E-04	1.068E-03	-102.112	139.433	60.433
28.593750	4.699E-04	9.622E-04	9.763E-04	-49.004	169.283	44.039
28.603125	3.160E-04	6.653E-04	1.089E-04	138.214	-135.126	109.73
28.612500	4.057E-04	1.696E-04	1.383E-03	176.112	-142.028	-63.588
28.621875	6.016E-04	8.556E-04	3.142E-04	27.726	-74.764	-135.837
28.631250	2.961E-04	3.805E-04	1.343E-03	-156.957	40.122	-92.559
28.640625	1.677E-04	8.146E-05	1.415E-03	-48.918	-143.228	2.76
28.650000	5.389E-04	7.082E-04	8.190E-04	21.836	115.419	-75.842
28.659375	8.281E-04	2.596E-04	4.895E-04	-75.832	-162.495	-93.887
28.668750	1.112E-04	1.716E-04	6.111E-04	-47.662	0.391	13.593
28.678125	8.859E-04	2.785E-04	8.694E-04	-65.631	-126.453	-77.681
28.687500	3.024E-04	5.821E-04	1.467E-03	129.793	26.856	64.155
28.696875	9.557E-04	1.700E-04	9.831E-04	-135.055	-39.566	-30.514
28.706250	2.636E-04	5.192E-04	3.032E-04	-112.936	-107.713	-54.184
28.715625	7.114E-04	6.616E-04	1.179E-03	145.921	-154.399	107.555
28.725000	1.585E-04	1.569E-03	6.561E-04	33.697	149.291	100.01
28.734375	6.139E-05	1.026E-03	7.580E-04	-43.979	-166.259	114.169
28.743750	9.415E-04	1.320E-03	2.105E-04	-132.394	-154.187	146.186
28.753125	8.032E-05	1.184E-03	6.617E-04	-108.429	52.421	15.541
28.762500	3.455E-04	7.471E-04	7.734E-04	-64.368	2.018	-18.355
28.771875	9.848E-04	1.182E-03	4.458E-04	60.964	150.619	-64.875
28.781250	9.550E-04	1.206E-03	8.706E-04	-42.373	126.381	-64.996
28.790625	6.069E-04	3.962E-04	3.678E-04	-9.936	144.897	126.156
28.800000	2.841E-04	8.423E-04	1.025E-03	140.148	22.01	21.074
28.809375	5.332E-04	1.011E-03	1.715E-03	13.825	91.487	-7.16
28.818750	8.511E-04	1.240E-03	1.317E-03	142.153	106.692	3.684
28.828125	2.567E-04	4.770E-04	1.263E-03	-131.144	79.413	-54.937
28.837500	3.822E-04	3.683E-04	1.481E-03	179.299	15.188	-97.124
28.846875	9.931E-04	8.609E-04	5.060E-04	100.675	-84.023	-127.834
28.856250	3.347E-04	1.343E-03	9.130E-04	5.009	-32.582	-24.36
28.865625	8.379E-04	9.253E-04	1.005E-03	-46.134	90.199	118.864
28.875000	7.621E-04	9.313E-04	7.111E-04	-137.894	-18.244	-15.332
28.884375	3.588E-04	9.743E-04	8.013E-04	6.873	-63.31	-103.01
28.893750	4.481E-04	2.230E-04	1.143E-03	-40.991	-74.718	-74.403
28.903125	4.871E-04	9.818E-04	8.529E-04	47.186	25.592	136.076
28.912500	4.030E-04	6.076E-04	7.099E-04	-48.332	26.886	-64.206
28.921875	1.619E-04	8.539E-04	8.503E-04	-74.702	-120.332	-13.616
28.931250	4.735E-04	4.920E-04	7.278E-04	30.435	87.042	14.909
28.940625	9.224E-04	1.318E-03	1.095E-03	-128.143	48.335	-109.22
28.950000	9.800E-04	1.104E-03	8.699E-04	129.739	-72.003	-0.683
28.959375	9.525E-04	2.210E-04	8.095E-04	105.169	-119.122	-122.76
28.968750	5.198E-04	8.847E-04	7.860E-04	-23.196	-118.266	145.73
28.978125	3.179E-04	8.875E-04	1.420E-03	-132.848	-163.338	129.393
28.987500	1.560E-04	6.261E-04	1.722E-03	39.853	-108.781	-49.489
28.996875	1.017E-03	3.475E-04	8.220E-04	-36.486	-72.297	-115.092
29.006250	4.395E-04	7.928E-04	1.332E-03	4.272	-125.533	-103.536
29.015625	1.039E-03	4.121E-04	9.407E-04	-164.987	4.478	10.884
29.025000	4.934E-04	9.579E-04	1.482E-03	27.873	34.234	-88.411
29.034375	5.613E-04	5.400E-04	1.566E-03	105.744	81.384	104.75
29.043750	5.189E-04	9.918E-04	8.442E-04	-77.327	-102.602	-46.195
29.053125	2.568E-04	2.574E-04	3.351E-04	15.733	51.92	108.924
29.062500	3.995E-04	8.012E-04	1.655E-03	-85.113	32.035	77.011
29.071875	8.055E-04	6.591E-04	8.721E-04	-166.323	69.251	64.779
29.081250	4.979E-04	1.482E-04	4.816E-04	58.398	116.872	-163.024
29.090625	2.254E-03	7.217E-04	9.892E-04	-178.190	161.751	2.053
29.100000	1.655E-04	1.088E-03	1.167E-04	-25.435	154.274	-114.33
29.109375	3.368E-05	1.024E-03	1.040E-03	127.928	-93.91	173.789
29.118750	5.382E-04	8.002E-04	2.033E-03	-105.195	-130.537	68.463
29.128125	7.770E-04	3.768E-04	7.498E-04	-119.070	50.824	-100.604
29.137500	8.319E-04	5.071E-04	2.985E-04	62.073	-10.919	78.978
29.146875	1.208E-03	6.954E-04	1.033E-03	136.839	-161.592	144.428
29.156250	5.022E-04	1.568E-03	1.307E-04	-176.785	-141.396	52.163
29.165625	3.052E-04	1.139E-03	8.974E-04	-141.339	-4.635	-119.194
29.175000	6.669E-04	1.140E-03	1.003E-03	-144.458	-41.352	-149.775
29.184375	4.509E-04	1.291E-03	9.908E-04	71.980	-163.586	-140.266
29.193750	4.953E-04	2.274E-03	1.889E-03	81.226	170.604	98.171
29.203125	1.685E-03	1.047E-03	8.033E-04	-158.312	-40.7	-34.864
29.212500	1.273E-03	1.080E-03	8.251E-04	-137.869	79.489	-62.043
29.221875	6.780E-05	8.743E-04	5.770E-04	0.180	143.827	-79.075
29.231250	6.386E-04	6.693E-04	2.652E-04	114.879	161.295	17.614
29.240625	6.505E-04	6.189E-04	8.073E-04	60.075	179.1	5.036
29.250000	2.183E-04	1.051E-03	1.712E-03	135.075	116.766	66.819
29.259375	9.062E-04	2.540E-03	1.628E-03	145.749	66.539	24.092
29.268750	3.284E-04	6.540E-04	1.888E-04	118.527	158.402	13.157
29.278125	4.084E-05	1.033E-03	2.980E-04	-77.807	111.202	146.571
29.287500	1.294E-03	6.450E-04	1.693E-03	-16.331	52.469	-92.204
29.296875	1.190E-03	1.680E-03	6.282E-04	46.958	152.963	-99.654
29.306250	4.049E-04	4.850E-04	6.327E-04	27.009	157.946	-113.616
29.315625	1.788E-04	1.183E-03	1.790E-03	116.214	82.848	6.698
29.325000	1.198E-03	5.684E-04	4.824E-04	-149.822	-32.768	-92.17
29.334375	5.642E-04	1.601E-03	2.827E-04	96.994	57.127	105.462
29.343750	8.374E-04	6.082E-04	6.114E-04	58.608	-139.006	147.075
29.353125	4.109E-04	1.670E-03	1.057E-03	30.431	18.023	122.681
29.362500	9.189E-04	8.249E-04	6.381E-04	-113.021	-112.222	85.814
29.371875	6.480E-04	2.594E-04	4.007E-05	-55.318	-123.271	-10.276
29.381250	5.616E-04	8.874E-04	5.924E-04	-163.079	14.564	-8.484
29.390625	6.788E-04	8.639E-04	8.453E-04	-97.293	-27.405	-74.255
29.400000	4.330E-04	1.255E-03	4.501E-04	57.542	172.632	101.412
29.409375	4.625E-04	1.228E-03	7.543E-04	47.345	51.568	-123.904
29.418750	3.720E-04	9.178E-04	6.124E-04	34.460	140.079	117.463
29.428125	2.253E-04	2.178E-03	7.112E-04	67.765	52.718	-170.369
29.437500	1.630E-03	2.941E-04	9.171E-04	-111.608	119.45	-114.336
29.446875	4.998E-04	9.296E-04	7.850E-04	17.454	79.079	170.302
29.456250	1.087E-03	8.980E-04	2.829E-04	-118.196	-21.337	-158.334
29.465625	2.408E-04	9.798E-04	1.212E-03	-77.767	-116.207	-121.245
29.475000	7.601E-04	7.809E-04	5.362E-04	-45.100	-145.481	-92.669
29.484375	2.227E-03	9.281E-04	4.201E-04	-169.720	20.045	-155.319
29.493750	6.319E-04	7.608E-04	6.208E-04	158.837	-65.52	-143.513
29.503125	9.394E-04	6.262E-04	6.105E-04	-95.326	36.364	-133.821
29.512500	8.885E-04	6.493E-04	9.512E-04	-116.367	109.517	11.418
29.521875	9.783E-04	4.572E-04	8.122E-04	164.050	130.942	162.165
29.531250	2.515E-04	3.164E-04	4.587E-04	138.645	-58.242	97.19
29.540625	1.848E-03	1.231E-03	8.658E-04	-121.588	111.645	-31.352
29.550000	5.901E-04	3.123E-04	6.757E-04	-167.881	53.269	105.211
29.559375	1.251E-03	2.484E-04	8.579E-04	134.628	98.993	161.291
29.568750	1.634E-03	1.014E-03	2.635E-04	-174.285	-59.427	136.99
29.578125	8.203E-04	1.444E-03	7.304E-04	120.903	-16.266	-157.744
29.587500	5.858E-04	7.786E-04	5.977E-04	60.458	-175.987	-150.015
29.596875	8.332E-04	7.133E-04	1.049E-03	-15.449	27.235	79.583
29.606250	9.389E-04	3.983E-04	3.815E-04	109.873	-63.067	120.71
29.615625	1.607E-03	3.797E-04	5.463E-04	-149.225	-162.586	18.172
29.625000	1.255E-03	5.425E-04	3.761E-04	85.854	-125.661	41.163
29.634375	1.595E-03	2.784E-04	5.737E-04	47.315	-178.243	-154.943
29.643750	4.189E-04	6.194E-04	8.189E-04	154.125	-10.927	-57.492
29.653125	7.866E-04	1.117E-03	2.410E-04	-58.482	-140.191	32.166
29.662500	1.736E-04	4.597E-04	2.341E-04	11.380	-157.779	-101.799
29.671875	9.770E-04	4.515E-04	5.388E-04	-175.660	176.139	162.48
29.681250	3.991E-04	1.073E-03	7.037E-04	4.309	125.498	29.794
29.690625	1.735E-03	4.419E-04	4.252E-04	147.494	99.2	-172.548
29.700000	8.689E-04	2.197E-04	7.157E-04	-75.708	166.349	-30.461
29.709375	3.241E-04	8.614E-04	9.631E-04	-126.246	-111.015	-54.707
29.718750	4.429E-04	8.917E-04	9.526E-04	-41.163	-97.398	166.463
29.728125	1.006E-03	8.843E-04	3.530E-04	88.941	-94.019	82.665
29.737500	9.546E-04	1.216E-03	8.224E-04	58.117	-29.204	-94.947
29.746875	1.640E-04	3.116E-04	1.860E-04	129.647	137.527	-37.022
29.756250	5.834E-04	1.098E-03	6.651E-04	111.028	-57.759	95.58
29.765625	1.155E-03	1.049E-03	5.503E-04	96.590	139.619	-93.301
29.775000	1.334E-03	7.813E-04	5.625E-04	-141.507	137.588	-6.825
29.784375	1.336E-03	2.900E-04	1.712E-04	37.164	115.558	131.222
29.793750	1.065E-03	1.615E-03	1.456E-04	17.744	-4.384	-5.322
29.803125	9.023E-04	1.494E-03	6.679E-04	-132.667	-71.987	82.242
29.812500	1.223E-03	9.236E-04	5.792E-04	115.865	-111.029	5.813
29.821875	8.987E-04	1.306E-04	3.685E-04	-17.864	-117.875	95.999
29.831250	1.121E-03	2.761E-04	7.209E-04	-96.913	158.508	-18.005
29.840625	1.022E-03	7.435E-04	9.192E-04	-167.846	113.089	-178.424
29.850000	1.177E-03	1.801E-03	1.083E-03	64.224	177.73	-7.382
29.859375	7.898E-04	8.217E-04	6.766E-04	155.910	-105.791	-17.774
29.868750	1.017E-03	1.740E-03	5.956E-04	-56.964	-47.914	-167.718
29.878125	1.542E-03	1.230E-03	3.753E-04	-8.899	45.976	-146.332
29.887500	1.802E-03	1.402E-03	2.259E-04	-87.983	-119.775	71.369
29.896875	2.400E-04	3.322E-04	6.395E-04	-86.106	144.808	8.461
29.906250	1.464E-03	1.399E-03	2.176E-04	114.434	170.267	166.945
29.915625	8.955E-04	1.718E-03	2.873E-04	-86.482	-72.566	-151.971
29.925000	7.399E-04	9.547E-04	7.588E-04	98.458	-19.863	-2.606
29.934375	1.024E-03	4.701E-04	4.305E-04	64.082	-93.847	148.104
29.943750	1.079E-03	2.127E-03	2.555E-04	-33.822	-108.808	124.488
29.953125	9.230E-04	1.545E-03	1.006E-03	-105.158	-118.694	-53.61
29.962500	4.106E-04	1.175E-03	6.656E-04	-27.778	-125.817	-57.192
29.971875	7.883E-04	1.684E-03	8.632E-04	-17.031	1.654	-16.341
29.981250	3.504E-04	4.779E-04	4.785E-04	-72.857	70.809	6.34
29.990625	3.499E-04	1.795E-03	4.910E-04	116.830	139.703	-41.465
30.000000	9.440E-04	1.414E-03	1.046E-03	-16.975	74.575	-77.643
